Frame,Openness,MAR,Kelas
22.0,0.1895833333333333,0.1014936797937824,1
23.0,0.2247916666666666,0.1282169325891793,1
24.0,0.21,0.1053274342754388,1
25.0,0.2052083333333333,0.1065387004691552,1
26.0,0.2,0.1090041930679042,1
27.0,0.2,0.1166049568622512,1
28.0,0.2048611111111111,0.1255945540417398,1
29.0,0.21875,0.1388067093148239,1
30.0,0.2395833333333333,0.1367134779971432,1
31.0,0.221875,0.1252261747225834,1
32.0,0.2,0.1245311038727892,1
33.0,0.2052083333333333,0.1361120722549221,1
34.0,0.2159722222222222,0.1415438590678087,1
35.0,0.2215277777777777,0.1215349537905715,1
36.0,0.2107638888888889,0.1213836823969037,1
37.0,0.2166666666666666,0.1242317374519176,1
38.0,0.1666666666666666,0.1233383582914273,1
39.0,0.1951388888888889,0.120371703579742,1
40.0,0.184375,0.1285795003821469,1
41.0,0.1524305555555555,0.1220174990380968,1
42.0,0.16875,0.1112414526249696,1
43.0,0.1850694444444444,0.1063047654532971,1
44.0,0.1766666666666667,0.1014539620190655,1
45.0,0.1666666666666666,0.091740445493659,1
46.0,0.1866666666666666,0.0873257441681411,1
47.0,0.1822916666666666,0.0942752036613416,1
48.0,0.1788194444444444,0.0872855425197647,1
49.0,0.1929166666666666,0.0876780743595035,1
50.0,0.2125,0.0947662015519671,1
51.0,0.2145833333333333,0.0978304768767826,1
52.0,0.2075,0.1078140412045993,1
53.0,0.1554166666666666,0.1181046141815956,1
54.0,0.0266666666666666,0.1335623916692919,1
55.0,0.0583333333333333,0.1197498636414307,1
56.0,0.1241666666666666,0.1061041909618095,1
57.0,0.1294117647058823,0.1043629282101756,1
58.0,0.163125,0.0889674003522888,1
59.0,0.1579166666666666,0.0938337083021958,1
60.0,0.18375,0.0966063762192434,1
61.0,0.1802083333333333,0.116157427815372,1
62.0,0.2037254901960784,0.1114253949116412,1
63.0,0.2025,0.1034547548279267,1
64.0,0.2072916666666666,0.1150664491167022,1
65.0,0.17125,0.1103116135933303,1
66.0,0.1725490196078431,0.0988756961869598,1
67.0,0.186875,0.1006503601102808,1
68.0,0.1935416666666666,0.0947762695099739,1
69.0,0.1708333333333333,0.0919014571275135,1
70.0,0.1779166666666666,0.1127343226911833,1
71.0,0.1779166666666666,0.1254382954457341,1
72.0,0.18375,0.1212198605751763,1
73.0,0.1837797619047619,0.0988259065715132,1
74.0,0.1743055555555555,0.0981040022826779,1
75.0,0.169281045751634,0.0992418049987575,1
76.0,0.2070588235294117,0.1085697691111293,1
77.0,0.200392156862745,0.1019841535503055,1
78.0,0.1841666666666666,0.1117852309944038,1
79.0,0.1920833333333333,0.1129986280831792,1
80.0,0.1798611111111111,0.1129583521661703,1
81.0,0.190625,0.1108255692502847,1
82.0,0.1795138888888889,0.1155748503055841,1
83.0,0.1847222222222222,0.1099111549530285,1
84.0,0.2003472222222222,0.1083257307239726,1
85.0,0.1690972222222222,0.1020442369014171,1
86.0,0.1850694444444444,0.1081902687123426,1
87.0,0.1909722222222222,0.1035090411540992,1
88.0,0.1888888888888888,0.1048493495784207,1
89.0,0.1746527777777777,0.1056061054953586,1
90.0,0.1806547619047619,0.1017190566664816,1
91.0,0.1994047619047619,0.1045973147011584,1
92.0,0.2071428571428571,0.0983920396882673,1
93.0,0.1904166666666666,0.1016636261618415,1
94.0,0.1908333333333333,0.1049488269660727,1
95.0,0.2029166666666666,0.107278660048898,1
96.0,0.2143749999999999,0.0977027980120584,1
97.0,0.1931547619047619,0.1023770832803126,1
98.0,0.1791666666666666,0.1062290777348581,1
