Frame,Openness,MAR,Kelas
1.0,0.0926470588235294,0.7368016536847746,3
2.0,0.3214285714285714,0.646464523189831,3
3.0,0.3293650793650793,0.4966967329872852,3
4.0,0.3683473389355742,0.1723058184863128,3
5.0,0.3794642857142857,0.1321767702734997,3
6.0,0.3839285714285714,0.0863987527261449,3
7.0,0.3839285714285714,0.0629709347088804,3
8.0,0.3839285714285714,0.0504731778340529,3
9.0,0.3773634453781512,0.0534633162490105,3
10.0,0.4017857142857143,0.053786966268512,3
11.0,0.4206349206349206,0.067671302025951,3
12.0,0.4026785714285714,0.0688678817977776,3
13.0,0.4158730158730158,0.0670774290476377,3
14.0,0.3854166666666666,0.0648334238545142,3
15.0,0.3737745098039216,0.0725585968032295,3
16.0,0.3854166666666666,0.0784908374789211,3
17.0,0.3737745098039216,0.0776117927537399,3
18.0,0.3737745098039216,0.0793374037977381,3
19.0,0.3348214285714286,0.0918182278055028,3
20.0,0.3370535714285714,0.0722590959229649,3
21.0,0.3169642857142857,0.0810541564746627,3
22.0,0.3392857142857143,0.0888600447254371,3
23.0,0.3461309523809524,0.0931200353246136,3
24.0,0.3458333333333333,0.0985194267735649,3
25.0,0.3802083333333333,0.0869870564539772,3
26.0,0.3802083333333333,0.099453510770873,3
27.0,0.3526785714285714,0.1015254968180306,3
28.0,0.3526785714285714,0.0929459579997799,3
29.0,0.3167016806722689,0.0978570675007274,3
30.0,0.3258928571428571,0.097845646515169,3
31.0,0.2885416666666667,0.1132436225703345,3
32.0,0.284375,0.1202017353961331,3
33.0,0.3555555555555555,0.1165892764143367,3
34.0,0.34375,0.1106593311707902,3
35.0,0.3333333333333333,0.1279665205273631,3
36.0,0.3110119047619047,0.1132226696851274,3
37.0,0.3510416666666667,0.1000517037497459,3
38.0,0.3611111111111111,0.1068380755486655,3
39.0,0.3526785714285714,0.1044058830142756,3
40.0,0.3526785714285714,0.1073483635445438,3
41.0,0.334672619047619,0.1103901016408452,3
42.0,0.334672619047619,0.1092589201480851,3
43.0,0.3138392857142857,0.1134777565871254,3
44.0,0.3341269841269841,0.1130246630745293,3
45.0,0.3181547619047619,0.1117127329835952,3
46.0,0.3285714285714285,0.1089739802594851,3
47.0,0.2983193277310924,0.1042826932112019,3
48.0,0.2983193277310924,0.1064986958174703,3
49.0,0.3080357142857143,0.112928773760167,3
50.0,0.3429563492063492,0.1168751055352947,3
51.0,0.3429563492063492,0.1172126972733389,3
52.0,0.3429563492063492,0.1052678118021006,3
53.0,0.3229166666666666,0.1158839747903829,3
54.0,0.2991071428571428,0.1181545812032144,3
55.0,0.2247916666666666,0.1259404793320199,3
56.0,0.26,0.1316826031764018,3
57.0,0.2943452380952381,0.1311186362513575,3
58.0,0.2991071428571428,0.1286835571717781,3
59.0,0.3095238095238095,0.126498705042894,3
60.0,0.3496527777777778,0.1383285560944372,3
61.0,0.2998511904761904,0.1410203009459996,3
62.0,0.2907738095238095,0.1486306155244101,3
63.0,0.3050595238095238,0.1339544919580523,3
64.0,0.3050595238095238,0.1285793528130778,3
65.0,0.3046218487394958,0.1313965283080819,3
66.0,0.3206845238095238,0.1317795434299115,3
67.0,0.3199404761904761,0.1287686224815678,3
68.0,0.3247023809523809,0.1311585437366928,3
69.0,0.3,0.140012707719168,3
70.0,0.2711309523809524,0.146688610114514,3
71.0,0.2809523809523809,0.1485970477650153,3
72.0,0.2757440476190476,0.146084727322701,3
73.0,0.28125,0.1575791844835347,3
74.0,0.2916666666666666,0.1683368058466412,3
75.0,0.2916666666666666,0.1628426076241199,3
76.0,0.3125,0.1360325499322101,3
77.0,0.3132440476190476,0.1336882605167247,3
78.0,0.3177083333333333,0.1331699199475529,3
79.0,0.3,0.131144914558817,3
80.0,0.3,0.1299112232008866,3
81.0,0.3,0.1325157941592114,3
82.0,0.2955357142857143,0.1391762696241161,3
83.0,0.2955357142857143,0.1345298587480961,3
84.0,0.2857142857142857,0.1331809557135541,3
85.0,0.2857142857142857,0.1268064809376123,3
86.0,0.3047619047619048,0.123104791357317,3
87.0,0.2666666666666666,0.1249618393127494,3
88.0,0.2371527777777777,0.1216305994259275,3
89.0,0.2850694444444444,0.1209253685994413,3
90.0,0.2864583333333333,0.1330631617388907,3
91.0,0.28125,0.124635597687798,3
92.0,0.3058035714285714,0.1163632179362854,3
93.0,0.2857142857142857,0.1108582866492994,3
94.0,0.3102678571428571,0.1191357387235769,3
95.0,0.3396825396825397,0.1272077153382094,3
96.0,0.3214285714285714,0.1254553845284738,3
97.0,0.3169642857142857,0.1186887068201569,3
98.0,0.3214285714285714,0.1236033857201002,3
99.0,0.3214285714285714,0.1193763099166257,3
100.0,0.3511904761904761,0.1193768808613918,3
101.0,0.3214285714285714,0.1223900296784991,3
102.0,0.3251488095238095,0.1280864836894025,3
103.0,0.339484126984127,0.1251977833312172,3
104.0,0.3355654761904761,0.1263526504019724,3
105.0,0.3299107142857143,0.144321354893457,3
106.0,0.3394345238095237,0.1454318875328005,3
107.0,0.2857142857142857,0.1349810067161921,3
108.0,0.2857142857142857,0.1419758309906164,3
109.0,0.3080357142857143,0.1304789006193328,3
110.0,0.3242559523809524,0.123253774657972,3
111.0,0.3342261904761905,0.1361605260894853,3
112.0,0.34375,0.1374392010455298,3
113.0,0.3139880952380952,0.1327944958696702,3
114.0,0.3191964285714286,0.1297207934691429,3
115.0,0.3095238095238095,0.1485242647511189,3
116.0,0.3095238095238095,0.1409731242280499,3
117.0,0.3095238095238095,0.1337153571739712,3
118.0,0.3095238095238095,0.1341372416806352,3
119.0,0.2991071428571428,0.1347303692692414,3
120.0,0.3133928571428571,0.1394024044155055,3
121.0,0.3133928571428571,0.1370948464001597,3
122.0,0.328125,0.1326425015135509,3
123.0,0.3236607142857143,0.1341485708742959,3
124.0,0.3236607142857143,0.1364856370138173,3
125.0,0.3288690476190476,0.1326891570787034,3
126.0,0.3474702380952381,0.1333508671892693,3
127.0,0.3177083333333333,0.1257608591068403,3
128.0,0.3184523809523809,0.1246742800270769,3
129.0,0.3317460317460317,0.1219927011186606,3
130.0,0.3214285714285714,0.1201158101580273,3
131.0,0.3125,0.1220327164922045,3
132.0,0.3169642857142857,0.1203769396427514,3
133.0,0.3169642857142857,0.1194093667924492,3
134.0,0.3169642857142857,0.113796020727029,3
135.0,0.3169642857142857,0.1190390677203049,3
136.0,0.3169642857142857,0.1227049628746585,3
137.0,0.3035714285714286,0.1235423741165097,3
138.0,0.3035714285714286,0.1159504406068945,3
139.0,0.2991071428571428,0.1199081771084434,3
140.0,0.2946428571428571,0.1155635015968196,3
141.0,0.2946428571428571,0.1108484303897108,3
142.0,0.2946428571428571,0.1043990884121069,3
143.0,0.2767857142857143,0.1111907923168447,3
144.0,0.28125,0.1057784870195499,3
145.0,0.2633928571428571,0.1079198685378845,3
146.0,0.2678571428571428,0.107665515819196,3
147.0,0.2848214285714285,0.1096958703047375,3
148.0,0.3340277777777778,0.1126802260421115,3
149.0,0.3340277777777778,0.1127586923802234,3
150.0,0.3229166666666666,0.1110195498483342,3
151.0,0.3169642857142857,0.1112288320075077,3
152.0,0.2991071428571429,0.1084084401263173,3
153.0,0.2857142857142857,0.119691117850941,3
154.0,0.28125,0.1309752125869352,3
155.0,0.28125,0.1317852372089861,3
156.0,0.2857142857142857,0.1373649873474198,3
157.0,0.2723214285714286,0.1184724449868241,3
158.0,0.28125,0.123965046726965,3
159.0,0.28125,0.1168252585186109,3
160.0,0.2857142857142857,0.115883265226765,3
161.0,0.3043154761904761,0.1202324880593086,3
162.0,0.2857142857142857,0.1244890908229715,3
163.0,0.2767857142857143,0.1163630732543689,3
164.0,0.2767857142857143,0.1224117112877037,3
165.0,0.2857142857142857,0.1214352848393529,3
166.0,0.2857142857142857,0.1214556397506388,3
167.0,0.2723214285714286,0.1187755939351426,3
168.0,0.2767857142857143,0.1289659625131047,3
169.0,0.321875,0.1334286384089958,3
170.0,0.3052083333333333,0.1303018328697047,3
171.0,0.3303571428571428,0.1311502552463383,3
172.0,0.3303571428571428,0.1279234299148751,3
173.0,0.3294642857142857,0.1384700233597796,3
174.0,0.3139880952380952,0.134788259699817,3
175.0,0.3087797619047619,0.1279136777654349,3
176.0,0.3035714285714286,0.1403121520435168,3
177.0,0.2857142857142857,0.1397448370033505,3
178.0,0.2901785714285714,0.1474884523760035,3
179.0,0.2857142857142857,0.1504920053507616,3
180.0,0.2857142857142857,0.1466909179191009,3
181.0,0.3087797619047619,0.1385176116592794,3
182.0,0.3043154761904761,0.1312848792023868,3
183.0,0.3043154761904761,0.1306373834243865,3
184.0,0.3087797619047619,0.1269880356825426,3
185.0,0.2857142857142857,0.1251642794751021,3
186.0,0.3050595238095238,0.1247850167252436,3
187.0,0.2991071428571428,0.126956752821115,3
188.0,0.2938988095238095,0.12509251185338,3
189.0,0.2938988095238095,0.1288365289349227,3
190.0,0.2938988095238095,0.1255118875685789,3
191.0,0.2938988095238095,0.1247923527646104,3
192.0,0.3177083333333333,0.125386852974581,3
193.0,0.3125,0.1246198251163477,3
194.0,0.2961309523809524,0.1348460883715285,3
195.0,0.2961309523809524,0.1348712044617085,3
196.0,0.2961309523809524,0.1411819120292253,3
197.0,0.2961309523809524,0.1418395245824509,3
198.0,0.2857142857142857,0.1344464097060038,3
199.0,0.296875,0.1296708190168607,3
200.0,0.3020833333333333,0.1281063223829215,3
201.0,0.296875,0.1206987169983304,3
202.0,0.3177083333333333,0.1258210865630788,3
203.0,0.3229166666666667,0.1248709207335311,3
204.0,0.3385416666666667,0.1203967892153281,3
205.0,0.3333333333333333,0.1105761744496672,3
206.0,0.3035714285714285,0.123701334454253,3
207.0,0.2904411764705882,0.1227695572549459,3
208.0,0.2946428571428571,0.1206712430187769,3
209.0,0.2862394957983193,0.123765588005666,3
210.0,0.3035714285714286,0.1209993501142381,3
211.0,0.2991071428571428,0.1170563905119374,3
212.0,0.2991071428571428,0.1139547317904242,3
213.0,0.2899159663865546,0.1139699446066982,3
214.0,0.2886029411764705,0.1054012051281446,3
215.0,0.2710084033613446,0.0981172658048564,3
216.0,0.2834821428571428,0.0909427665950919,3
217.0,0.2644432773109244,0.0942761063720405,3
218.0,0.273109243697479,0.1027298205097464,3
219.0,0.2760854341736695,0.1036544793432059,3
220.0,0.2770920868347338,0.1066050641059792,3
221.0,0.28125,0.1215555212548341,3
222.0,0.3191964285714286,0.1080602424975196,3
223.0,0.3147321428571428,0.118544472346287,3
224.0,0.3102678571428571,0.1177400983383006,3
225.0,0.3058035714285714,0.1206063797756329,3
226.0,0.3058035714285714,0.1256494628549852,3
227.0,0.3102678571428571,0.1302750541382064,3
228.0,0.3191964285714286,0.1379700459624021,3
229.0,0.3147321428571428,0.1389531089781176,3
230.0,0.3147321428571428,0.1297510108205249,3
231.0,0.2901785714285714,0.1266728230357155,3
232.0,0.2901785714285714,0.1237607338075915,3
233.0,0.2901785714285714,0.1167265217498105,3
234.0,0.2901785714285714,0.1175334663279825,3
235.0,0.2678571428571429,0.1196217867055089,3
236.0,0.2723214285714286,0.120603073689201,3
237.0,0.2723214285714286,0.1214780562068535,3
238.0,0.2866071428571428,0.1161446860130328,3
239.0,0.2866071428571428,0.1261999347197152,3
240.0,0.2854166666666666,0.1330227632333959,3
241.0,0.275,0.1384841868438704,3
242.0,0.2291666666666666,0.131901928906544,3
243.0,0.2760416666666666,0.1381567286286894,3
244.0,0.296875,0.1419197488505193,3
245.0,0.26875,0.1412989762070506,3
246.0,0.2857142857142857,0.1219871380843718,3
247.0,0.2663690476190476,0.1303649919697205,3
248.0,0.2630952380952381,0.1188018956446936,3
249.0,0.288095238095238,0.125438088427699,3
250.0,0.3111111111111111,0.1238309001060814,3
251.0,0.2961805555555555,0.1248698157232118,3
252.0,0.2886904761904761,0.1229837017719216,3
253.0,0.296875,0.1234654988158127,3
254.0,0.30625,0.1226875621282641,3
255.0,0.3277777777777778,0.1228280272608856,3
256.0,0.3242559523809524,0.1250695751715564,3
257.0,0.3090773809523809,0.1261690159362157,3
258.0,0.2675595238095238,0.124756725445632,3
259.0,0.2943452380952381,0.1283026893454256,3
260.0,0.2864583333333333,0.1394863114821393,3
261.0,0.30625,0.1340422826689923,3
262.0,0.2767857142857143,0.1395682238984874,3
263.0,0.2583333333333333,0.1314740300664527,3
264.0,0.2633928571428571,0.1360953519456911,3
265.0,0.2850198412698412,0.1332390885366066,3
266.0,0.2901785714285714,0.1363201010571497,3
267.0,0.2901785714285714,0.1301686271741563,3
268.0,0.3184523809523809,0.1377524911737111,3
269.0,0.2953869047619047,0.1324516228340849,3
270.0,0.3199404761904761,0.1332801729023651,3
271.0,0.3199404761904761,0.1383034202324763,3
272.0,0.2946428571428571,0.1351354772802225,3
273.0,0.2723214285714285,0.125084243423789,3
274.0,0.2723214285714286,0.1322918220247245,3
275.0,0.2723214285714286,0.1202266954263107,3
276.0,0.2901785714285714,0.1156208603961476,3
277.0,0.2901785714285714,0.1107222423735832,3
278.0,0.2901785714285714,0.1182592083351773,3
279.0,0.2901785714285714,0.130235623298703,3
280.0,0.2901785714285714,0.1153682480364387,3
281.0,0.28125,0.1136491435747933,3
282.0,0.2901785714285714,0.1123527260287028,3
283.0,0.2857142857142857,0.110793129898684,3
284.0,0.2857142857142857,0.1173011234091957,3
285.0,0.2767857142857143,0.124486968202531,3
286.0,0.2767857142857143,0.1204811002458814,3
287.0,0.2767857142857143,0.1287458111622356,3
288.0,0.2898809523809523,0.1321780886668081,3
289.0,0.28125,0.1360213961941857,3
290.0,0.2857142857142857,0.1353339675385116,3
291.0,0.2864583333333333,0.1364716911727564,3
292.0,0.2559523809523809,0.1320621111923965,3
293.0,0.2611607142857143,0.158841534747679,3
294.0,0.28125,0.1416911739145813,3
295.0,0.2560515873015873,0.1431876443665652,3
296.0,0.2708333333333333,0.1345935414169655,3
297.0,0.2760416666666667,0.1362284974573201,3
298.0,0.3072916666666666,0.1468442728921159,3
299.0,0.3020833333333333,0.1483004660737095,3
300.0,0.2983630952380952,0.1479149918752309,3
301.0,0.2767857142857143,0.1411885395968738,3
302.0,0.2767857142857143,0.1224062975997266,3
303.0,0.2767857142857143,0.1158175439810415,3
304.0,0.2767857142857143,0.1147740851381118,3
305.0,0.2767857142857143,0.1229964322051998,3
306.0,0.2767857142857143,0.1225313171849528,3
307.0,0.2767857142857143,0.1211510811521516,3
308.0,0.2767857142857143,0.1209215025174395,3
309.0,0.2767857142857143,0.1223160547281157,3
310.0,0.2767857142857143,0.1209449508260744,3
311.0,0.2678571428571428,0.1226747639536151,3
312.0,0.2946428571428571,0.1167928729933658,3
313.0,0.2901785714285714,0.1106048848677443,3
314.0,0.2991071428571428,0.1089545905685898,3
315.0,0.2991071428571428,0.1111332712950674,3
316.0,0.2951680672268907,0.1022370092307374,3
317.0,0.2909663865546218,0.1191793580689114,3
318.0,0.2867647058823529,0.1096904241165174,3
319.0,0.2878151260504201,0.1068308454987047,3
320.0,0.3046218487394958,0.1055265914009492,3
321.0,0.31875,0.1074545780949888,3
322.0,0.2708333333333333,0.1054270624206234,3
323.0,0.2937499999999999,0.1262834524716483,3
324.0,0.2604166666666667,0.1342596919466448,3
325.0,0.2928921568627451,0.1222317993767873,3
326.0,0.2589285714285714,0.1224848408459904,3
327.0,0.2455357142857143,0.1174241325675327,3
328.0,0.2633928571428571,0.1124853684155137,3
329.0,0.290922619047619,0.1025092189427452,3
330.0,0.328125,0.1020400020890248,3
331.0,0.3229166666666666,0.1089421821229633,3
332.0,0.328125,0.1067873119217968,3
333.0,0.3087797619047619,0.1073729682635851,3
334.0,0.2946428571428571,0.1147517018317356,3
335.0,0.28125,0.1197120810672487,3
336.0,0.2983630952380952,0.1153916263970655,3
337.0,0.2894345238095238,0.1231179429599486,3
338.0,0.2555147058823529,0.1183621608867208,3
339.0,0.2555147058823529,0.107766167594995,3
340.0,0.2849702380952381,0.1132472129393505,3
341.0,0.2715773809523809,0.0962800913108995,3
342.0,0.2715773809523809,0.1025490180188814,3
343.0,0.2715773809523809,0.0861369635183192,3
344.0,0.2429096638655462,0.0894735005615449,3
345.0,0.2644870448179272,0.0846601000203894,3
346.0,0.2471113445378151,0.0829885085438944,3
347.0,0.2784926470588235,0.1016794763722617,3
348.0,0.288296568627451,0.1142492990794257,3
349.0,0.2824754901960784,0.109956390902678,3
350.0,0.2604166666666666,0.1024507547521566,3
351.0,0.2633928571428571,0.0982916948762097,3
352.0,0.2767857142857143,0.1095509295346872,3
353.0,0.2633928571428571,0.1043657860279078,3
354.0,0.328125,0.1144930417461092,3
355.0,0.2678571428571429,0.1293524248523252,3
356.0,0.2678571428571429,0.1214765921575832,3
357.0,0.2901785714285714,0.1314950424507449,3
358.0,0.2901785714285714,0.1367450993582093,3
359.0,0.3228174603174603,0.1397948732160137,3
360.0,0.2958333333333333,0.1288601347795127,3
361.0,0.2946428571428571,0.1446060397060686,3
362.0,0.3236607142857143,0.1388574695531171,3
363.0,0.3184523809523809,0.1488357468583181,3
364.0,0.328125,0.1443691779356151,3
365.0,0.3139880952380952,0.1453970282503737,3
366.0,0.3236607142857143,0.146360357310084,3
367.0,0.3351190476190476,0.1575279857522904,3
368.0,0.3236607142857143,0.1603027796558021,3
369.0,0.3132440476190476,0.1656136116549792,3
370.0,0.3288690476190476,0.1615898759924774,3
371.0,0.3125,0.1632560570804722,3
372.0,0.3125,0.1585979121652075,3
373.0,0.1808333333333333,0.1728414253053384,3
374.0,0.1808333333333333,0.1846202684277987,3
375.0,0.334375,0.1633806649194739,3
376.0,0.3020833333333333,0.1697309322725991,3
377.0,0.28125,0.1632435049101102,3
378.0,0.2991071428571428,0.1495668128761815,3
379.0,0.2797619047619047,0.1398213197214692,3
380.0,0.3028273809523809,0.1406280669602604,3
381.0,0.2842261904761904,0.1453969845537816,3
382.0,0.3132440476190476,0.1467604504793768,3
383.0,0.2938988095238095,0.1437475737194248,3
384.0,0.3043154761904761,0.1389501881300959,3
385.0,0.3095238095238095,0.1584416026119043,3
386.0,0.3132440476190476,0.1614741005217514,3
387.0,0.2890406162464985,0.1383413652644043,3
